"purchase_id";"customer_id";"product_id";"purchase_date_m";"purchase_time_m";"quantity";"total_amount"
8559;838;220;"2020-08-28";"03:03:07";3;44.88
8560;839;156;"2021-12-10";"01:30:21";4;68.08
8561;839;473;"2022-02-28";"20:18:10";3;48.3
8562;839;229;"2023-01-03";"06:50:57";1;14.87
8563;839;272;"2023-03-30";"18:52:04";4;69.56
8564;839;140;"2022-02-21";"20:50:49";2;34.78
8565;839;402;"2023-05-29";"19:57:04";4;69.56
8566;839;489;"2022-06-25";"03:45:21";5;60.7
8567;839;323;"2021-12-18";"04:36:01";3;35.64
8568;839;104;"2022-04-30";"17:29:44";2;31.78
8569;839;423;"2022-07-02";"22:10:59";2;35.88
8570;839;385;"2023-05-02";"16:10:49";5;84.15
8571;839;347;"2023-06-09";"04:42:38";4;48.6
8572;839;286;"2023-10-23";"02:04:48";4;81.28
8573;839;374;"2023-08-21";"08:37:45";4;54.44
8574;839;449;"2023-10-25";"22:55:11";5;95.15
8575;839;228;"2022-02-16";"21:05:23";3;41.49
8576;839;2;"2021-10-04";"00:41:57";4;54.68
8577;839;441;"2023-01-18";"07:18:00";2;37.08
8578;839;493;"2022-05-12";"03:32:35";5;80.5
8579;839;460;"2023-04-08";"02:23:56";3;48.12
8580;840;343;"2021-10-08";"08:06:01";5;56.0
8581;840;57;"2021-09-22";"05:37:32";5;79.45
8582;840;353;"2022-05-10";"18:11:01";4;77.52
8583;840;88;"2023-03-04";"18:02:25";2;31.62
8584;840;278;"2021-01-06";"00:35:09";2;26.4
8585;840;460;"2023-06-01";"03:14:08";3;48.12
8586;840;177;"2023-05-11";"04:09:58";3;51.06
8587;840;215;"2021-01-19";"23:34:03";1;18.27
8588;840;195;"2021-08-17";"01:50:00";2;32.5
8589;841;34;"2023-10-15";"10:04:00";4;44.8
8590;842;137;"2021-09-07";"01:56:23";5;80.5
8591;842;22;"2020-12-06";"23:06:43";1;13.67
8592;842;160;"2016-10-10";"14:19:49";2;32.16
8593;842;153;"2015-07-03";"23:03:40";5;76.45
8594;842;466;"2016-11-28";"23:15:04";4;63.88
8595;842;213;"2020-07-04";"02:42:42";4;71.76
8596;842;20;"2021-03-05";"12:13:25";4;60.0
8597;842;254;"2019-05-16";"03:34:36";3;51.06
8598;842;59;"2023-01-25";"07:11:15";1;17.93
8599;842;417;"2023-09-17";"20:38:53";1;18.24
8600;842;477;"2023-02-13";"16:46:58";3;53.43
8601;842;117;"2023-01-12";"15:04:07";4;59.84
8602;842;442;"2017-07-12";"05:43:35";1;15.0
8603;842;141;"2017-06-28";"07:34:33";3;41.01
8604;842;274;"2022-03-18";"08:42:53";5;98.55
8605;842;464;"2018-05-12";"02:12:01";4;54.68
8606;842;251;"2016-12-17";"01:19:37";3;41.01
8607;842;215;"2019-11-13";"01:10:50";3;54.81
8608;843;248;"2023-01-23";"10:06:27";4;61.6
8609;843;304;"2023-05-01";"08:50:21";1;17.18
8610;843;66;"2021-04-23";"05:51:11";5;89.7
8611;844;458;"2022-04-30";"03:58:19";2;30.0
8612;845;175;"2023-05-03";"09:04:50";5;86.95
8613;845;6;"2021-03-15";"05:57:56";4;62.6
8614;845;299;"2021-09-18";"11:53:51";3;47.43
8615;845;477;"2021-02-10";"21:14:56";5;89.05
8616;846;106;"2021-12-24";"12:05:58";1;15.4
8617;846;62;"2022-05-25";"01:35:53";3;55.62
8618;847;353;"2018-12-25";"12:57:47";2;38.76
8619;847;477;"2019-10-01";"02:52:59";1;17.81
8620;847;13;"2021-06-20";"17:53:54";4;64.16
8621;847;270;"2015-09-24";"09:10:16";1;16.82
8622;847;231;"2021-05-03";"05:45:17";5;85.9
8623;847;68;"2020-01-16";"04:05:50";1;13.59
8624;847;283;"2015-01-23";"05:08:53";3;51.06
8625;847;274;"2019-08-13";"12:37:19";1;19.71
8626;847;192;"2017-05-18";"12:19:10";4;81.28
8627;847;311;"2019-07-19";"20:48:43";3;52.17
8628;847;436;"2018-12-23";"12:23:22";1;19.71
8629;848;359;"2023-03-28";"16:45:06";2;37.08
8630;848;332;"2021-06-10";"18:05:26";4;52.36
8631;848;12;"2022-11-08";"11:01:59";3;50.46
8632;848;309;"2022-02-12";"08:10:46";2;30.0
8633;848;344;"2022-10-24";"04:05:36";4;64.32
8634;848;347;"2022-08-19";"14:32:18";1;12.15
8635;848;42;"2023-11-04";"08:31:38";2;26.4
8636;848;318;"2022-02-22";"03:07:47";2;40.64
8637;848;30;"2021-08-19";"09:37:20";4;74.16
8638;848;354;"2022-04-12";"07:43:29";3;46.2
8639;848;334;"2021-07-10";"03:58:42";3;57.09
8640;848;464;"2023-02-21";"23:16:35";2;27.34
8641;848;203;"2023-01-30";"12:47:16";3;47.43
8642;848;225;"2023-07-01";"04:01:30";4;68.72
8643;848;151;"2023-02-16";"12:22:59";5;85.9
8644;848;380;"2021-12-02";"06:25:47";3;59.13
8645;848;188;"2021-09-16";"18:10:15";4;45.0
8646;848;68;"2023-07-02";"05:08:09";4;54.36
8647;848;76;"2021-07-18";"22:45:21";5;88.5
8648;849;382;"2020-12-11";"16:40:02";2;35.62
8649;849;214;"2023-03-12";"02:42:27";4;54.36
8650;849;260;"2021-06-05";"02:27:17";5;68.05
8651;849;446;"2021-11-22";"00:57:38";5;65.45
8652;849;131;"2021-12-22";"14:22:58";2;31.94
8653;849;119;"2021-01-02";"10:02:36";5;40.75
8654;849;158;"2021-10-29";"23:42:42";5;89.65
8655;849;469;"2022-11-10";"01:19:37";5;78.25
8656;849;475;"2023-01-13";"03:46:04";1;15.6
8657;849;128;"2021-01-21";"20:19:25";3;44.88
8658;849;52;"2022-03-27";"15:09:25";2;29.74
8659;850;349;"2021-09-11";"04:58:24";5;74.8
8660;850;305;"2019-08-12";"21:34:33";4;47.52
8661;850;76;"2021-11-10";"18:39:56";2;35.4
8662;851;474;"2022-06-18";"03:44:06";4;67.32
8663;851;94;"2021-03-01";"04:47:05";4;73.08
8664;851;297;"2022-09-02";"15:57:07";5;88.5
8665;851;210;"2021-01-23";"01:05:51";5;65.45
8666;851;366;"2022-07-17";"01:24:08";5;107.25
8667;851;278;"2023-02-13";"23:24:21";5;66.0
8668;851;499;"2022-07-29";"19:19:29";2;30.0
8669;851;491;"2023-06-27";"06:28:05";5;65.45
8670;851;155;"2020-06-02";"01:07:31";5;84.1
8671;851;330;"2019-12-08";"14:51:34";3;46.38
8672;851;58;"2021-06-24";"13:29:18";4;62.4
8673;851;4;"2021-04-21";"02:57:47";3;48.12
8674;851;500;"2022-01-25";"06:39:50";4;59.48
8675;852;373;"2022-02-01";"09:40:17";4;76.12
8676;852;150;"2021-07-19";"10:30:50";3;41.01
8677;852;29;"2020-10-22";"17:22:49";3;46.8
8678;852;360;"2018-04-28";"10:49:59";1;12.14
8679;852;495;"2018-10-24";"20:52:01";3;44.88
8680;852;195;"2019-07-22";"01:49:17";1;16.25
8681;852;208;"2022-12-22";"02:03:51";2;35.62
8682;852;289;"2017-09-14";"19:11:31";4;45.0
8683;853;212;"2022-10-26";"05:29:11";2;36.48
8684;853;109;"2022-04-10";"14:36:24";5;91.35
8685;853;411;"2021-02-09";"06:59:43";5;77.3
8686;853;125;"2019-12-22";"12:42:14";3;36.42
8687;853;353;"2023-08-23";"06:56:23";3;58.14
8688;853;295;"2019-12-25";"09:38:15";4;61.16
8689;854;163;"2020-10-17";"02:26:40";5;78.25
8690;854;378;"2021-06-14";"00:58:40";3;54.81
8691;854;179;"2022-09-01";"07:22:07";3;64.35
8692;854;27;"2022-04-21";"22:20:20";1;15.46
8693;854;28;"2023-07-11";"05:20:56";2;32.2
8694;854;265;"2022-01-27";"19:50:10";3;58.14
8695;855;85;"2022-02-22";"06:47:02";3;48.75
8696;855;339;"2023-09-14";"22:54:52";2;32.08
8697;855;323;"2023-10-14";"22:34:01";1;11.88
8698;855;249;"2020-12-11";"18:32:39";2;27.22
8699;855;287;"2020-04-06";"12:23:04";1;13.83
8700;855;253;"2020-07-10";"14:23:51";4;45.0
8701;855;92;"2022-11-15";"01:12:03";4;54.68
8702;855;145;"2020-09-02";"19:52:48";3;47.43
8703;855;310;"2022-11-25";"15:51:52";1;17.7
8704;855;184;"2020-07-28";"15:34:12";1;17.02
8705;855;142;"2023-08-31";"05:49:57";2;32.2
8706;855;206;"2023-06-26";"11:43:20";4;63.88
8707;855;467;"2020-04-15";"15:26:57";4;72.96
8708;855;86;"2021-07-24";"13:27:31";2;31.3
8709;856;422;"2023-03-04";"18:20:15";4;63.24
8710;856;456;"2023-08-20";"11:01:28";4;48.72
8711;856;500;"2023-01-13";"16:49:05";2;29.74
8712;856;312;"2023-02-04";"03:52:46";1;19.71
8713;856;435;"2023-02-02";"20:29:01";2;27.34
8714;856;122;"2023-09-13";"00:41:29";1;17.7
8715;857;211;"2021-11-15";"03:57:37";5;75.0
8716;857;161;"2022-09-22";"21:18:03";4;67.28
8717;857;338;"2020-02-08";"14:40:52";1;15.81
8718;857;74;"2019-11-14";"04:50:46";4;62.4
8719;857;293;"2017-12-25";"13:55:34";2;27.34
8720;857;316;"2019-02-03";"22:09:27";5;81.25
8721;857;416;"2018-05-16";"12:02:39";3;50.46
8722;857;85;"2019-10-03";"17:40:47";5;81.25
8723;857;176;"2018-04-30";"16:02:27";2;31.3
8724;857;403;"2019-01-23";"06:24:58";2;29.92
8725;857;92;"2020-05-01";"10:20:23";3;41.01
8726;857;198;"2018-04-19";"23:10:33";5;77.0
8727;857;402;"2018-07-21";"08:00:36";1;17.39
8728;857;147;"2023-10-25";"08:08:06";2;40.64
8729;857;308;"2020-06-30";"02:25:47";3;41.49
8730;857;58;"2018-05-14";"05:30:39";2;31.2
8731;857;106;"2022-09-18";"08:28:59";4;61.6
8732;857;262;"2022-05-26";"00:14:24";2;42.72
8733;857;261;"2022-11-27";"07:32:51";5;81.25
8734;858;417;"2020-06-30";"18:24:27";1;18.24
8735;858;177;"2019-12-04";"05:32:41";3;51.06
8736;858;442;"2021-06-19";"23:52:15";2;30.0
8737;858;127;"2020-03-17";"22:57:00";4;52.36
8738;859;351;"2023-08-25";"09:10:32";4;85.44
8739;859;449;"2022-11-27";"06:47:20";4;76.12
8740;860;453;"2018-09-18";"05:31:54";2;39.42
8741;860;316;"2021-03-01";"04:53:33";4;65.0
8742;860;331;"2019-05-28";"15:49:04";4;72.96
8743;860;415;"2022-05-18";"09:59:33";4;65.0
8744;860;270;"2018-08-23";"23:11:04";2;33.64
8745;860;298;"2020-06-13";"23:34:33";3;53.82
8746;861;322;"2017-06-04";"02:00:15";5;67.95
8747;861;145;"2021-01-12";"02:25:28";4;63.24
8748;861;73;"2017-11-18";"19:37:00";5;78.0
8749;861;112;"2017-09-19";"02:58:28";3;54.72
8750;861;57;"2022-08-10";"22:15:13";1;15.89
8751;862;158;"2020-04-25";"10:13:18";2;35.86
8752;862;51;"2019-09-13";"04:16:34";4;68.08
8753;862;280;"2018-11-30";"11:25:55";3;52.17
8754;862;373;"2021-05-19";"15:31:45";1;19.03
8755;862;220;"2018-11-21";"01:21:21";1;14.96
8756;862;327;"2018-07-01";"18:38:20";5;85.1
8757;862;248;"2020-01-29";"07:40:36";4;61.6
8758;862;29;"2023-10-12";"00:12:46";2;31.2
8759;863;138;"2016-08-10";"04:52:25";3;48.3
8760;863;150;"2017-10-14";"13:05:56";1;13.67
8761;863;224;"2017-07-07";"21:25:26";1;15.4
8762;863;312;"2023-10-29";"13:47:25";3;59.13
8763;863;221;"2018-05-03";"08:10:59";4;65.0
8764;863;384;"2019-04-22";"07:23:46";1;21.36
8765;863;39;"2016-08-01";"09:57:31";3;47.91
8766;863;302;"2023-03-02";"01:35:52";2;38.76
8767;863;391;"2023-07-02";"04:06:50";5;40.75
8768;863;224;"2018-02-16";"15:07:20";3;46.2
8769;863;113;"2020-07-25";"17:29:26";2;34.04
8770;863;93;"2021-09-05";"11:35:49";5;86.95
8771;863;493;"2017-08-25";"04:52:48";4;64.4
8772;863;376;"2018-08-14";"20:31:04";5;76.2
8773;863;422;"2020-10-10";"02:57:26";3;47.43
8774;863;377;"2017-05-09";"23:20:25";2;31.62
8775;863;429;"2016-06-05";"16:00:40";4;71.24
8776;864;130;"2023-01-24";"15:47:33";5;81.25
8777;864;330;"2021-08-01";"00:29:32";5;77.3
8778;864;298;"2022-02-14";"16:06:36";5;89.7
8779;864;262;"2023-03-19";"02:19:04";4;85.44
8780;864;10;"2019-12-17";"19:13:35";2;33.66
8781;864;476;"2023-07-12";"15:40:20";4;71.24
8782;864;154;"2020-06-10";"03:38:49";3;33.6
8783;864;443;"2021-10-20";"06:05:04";1;21.45
8784;864;402;"2021-04-29";"11:58:43";3;52.17
8785;864;175;"2021-03-27";"01:53:17";3;52.17
8786;864;448;"2020-08-15";"08:59:13";5;69.15
8787;864;321;"2022-01-05";"18:12:10";1;16.83
8788;864;315;"2021-07-27";"05:53:52";4;67.28
8789;864;154;"2020-04-28";"02:00:17";3;33.6
8790;864;187;"2021-11-16";"01:57:36";2;31.62
8791;865;466;"2023-01-01";"18:43:13";3;47.91
8792;865;182;"2023-09-22";"21:47:54";5;80.4
8793;865;203;"2022-09-27";"08:51:01";4;63.24
8794;865;75;"2021-10-11";"23:32:56";4;71.24
8795;866;276;"2021-01-04";"00:15:36";2;38.06
8796;866;238;"2022-01-17";"06:46:46";3;53.82
8797;866;138;"2017-03-17";"02:25:18";5;80.5
8798;866;122;"2017-03-07";"03:43:44";5;88.5
8799;866;181;"2017-05-26";"06:53:35";1;15.46
8800;866;209;"2018-02-14";"00:32:42";4;61.6
8801;866;495;"2019-03-14";"02:02:54";1;14.96
8802;866;51;"2018-12-11";"08:00:39";2;34.04
8803;866;113;"2022-08-11";"18:46:43";1;17.02
8804;866;367;"2021-12-22";"10:22:41";4;65.0
8805;866;440;"2022-04-30";"08:54:02";1;16.1
8806;866;14;"2019-03-21";"04:49:08";3;36.42
8807;867;162;"2023-05-10";"10:24:30";4;54.36
8808;867;141;"2022-02-25";"20:36:03";2;27.34
8809;867;321;"2022-12-30";"02:55:45";2;33.66
8810;867;62;"2023-02-28";"16:52:29";2;37.08
8811;868;77;"2023-06-25";"18:56:30";3;36.42
8812;868;461;"2023-06-22";"17:41:42";1;15.29
8813;868;358;"2023-11-01";"02:27:49";5;77.0
8814;868;51;"2023-06-22";"16:09:43";4;68.08
8815;868;57;"2023-08-27";"03:32:55";5;79.45
8816;868;176;"2023-06-18";"17:03:40";5;78.25
8817;868;209;"2022-09-06";"13:29:41";3;46.2
8818;869;356;"2021-04-21";"02:31:55";2;23.76
8819;869;323;"2019-01-30";"04:58:13";3;35.64
8820;869;77;"2019-08-13";"06:01:08";2;24.28
8821;869;338;"2023-10-10";"07:40:00";2;31.62
8822;869;71;"2021-04-10";"17:15:36";3;46.2
8823;869;129;"2019-07-25";"13:03:22";1;16.1
8824;869;458;"2021-06-11";"17:28:17";1;15.0
8825;869;372;"2023-02-17";"09:21:35";5;78.25
8826;869;170;"2020-01-01";"19:03:23";3;36.45
8827;869;79;"2021-10-22";"10:03:01";5;79.85
8828;869;28;"2021-01-25";"00:22:09";5;80.5
8829;869;494;"2022-01-28";"04:59:10";4;73.08
8830;869;299;"2018-12-22";"11:40:16";2;31.62
8831;869;154;"2019-01-12";"21:29:57";1;11.2
8832;869;358;"2022-04-30";"11:33:46";3;46.2
8833;869;259;"2023-07-13";"17:57:05";3;44.61
8834;869;309;"2022-08-15";"14:42:23";4;60.0
8835;869;162;"2021-06-18";"19:01:04";3;40.77
8836;869;159;"2022-12-24";"19:16:38";3;36.54
8837;870;272;"2019-04-13";"01:56:17";2;34.78
8838;870;500;"2018-10-13";"10:25:55";2;29.74
8839;870;253;"2018-05-18";"22:34:40";2;22.5
8840;870;267;"2019-06-03";"19:38:55";1;15.6
8841;870;212;"2023-09-02";"15:54:42";5;91.2
8842;870;398;"2022-01-28";"02:01:33";4;67.28
8843;870;316;"2021-10-13";"18:08:42";2;32.5
8844;870;243;"2018-02-06";"10:56:37";3;55.62
8845;870;127;"2020-07-01";"09:20:32";2;26.18
8846;870;246;"2022-09-16";"21:16:06";2;33.66
8847;871;372;"2019-12-23";"09:32:09";4;62.6
8848;871;199;"2023-03-14";"03:43:34";1;11.88
8849;871;132;"2021-05-04";"04:15:51";5;68.35
8850;871;351;"2020-11-04";"02:35:31";4;85.44
8851;871;477;"2020-01-26";"05:44:37";3;53.43
8852;871;135;"2023-09-01";"00:17:55";5;65.45
8853;871;70;"2020-10-19";"14:10:39";4;45.0
8854;871;70;"2020-01-26";"17:45:39";3;33.75
8855;871;327;"2020-03-04";"21:57:52";4;68.08
8856;871;37;"2021-08-06";"07:46:30";2;30.8
8857;871;63;"2022-11-19";"17:48:24";5;86.95
8858;872;260;"2021-09-06";"16:44:16";3;40.83
8859;872;422;"2019-11-07";"04:31:21";4;63.24
8860;873;252;"2020-10-16";"14:41:26";5;74.8
8861;873;377;"2018-04-27";"04:21:14";4;63.24
8862;873;436;"2020-10-28";"08:43:52";5;98.55
8863;873;358;"2018-09-23";"02:23:19";3;46.2
8864;873;407;"2019-03-26";"11:42:42";4;64.4
8865;874;285;"2022-09-17";"00:15:00";1;13.09
8866;874;398;"2021-06-06";"04:16:59";4;67.28
8867;874;213;"2019-08-24";"02:44:01";5;89.7
8868;874;37;"2021-04-08";"21:42:33";1;15.4
8869;874;238;"2021-03-18";"14:20:48";5;89.7
8870;874;312;"2021-12-05";"14:32:20";4;78.84
8871;874;440;"2022-08-09";"12:11:12";3;48.3
8872;874;125;"2019-10-29";"14:08:53";4;48.56
8873;874;393;"2021-11-29";"13:06:43";1;15.81
8874;875;56;"2020-07-25";"19:29:07";2;24.28
8875;875;143;"2022-08-01";"18:04:54";5;77.3
8876;875;370;"2019-08-21";"17:29:29";4;71.24
8877;875;356;"2021-06-21";"08:32:55";3;35.64
8878;875;185;"2020-02-01";"10:34:50";3;45.0
8879;875;325;"2020-10-05";"17:09:12";4;48.6
8880;875;123;"2021-11-17";"11:53:47";3;36.42
8881;876;237;"2023-03-02";"16:12:03";4;81.28
8882;876;497;"2023-11-02";"04:19:20";2;30.92
8883;876;364;"2023-05-08";"14:54:01";1;21.45
8884;876;270;"2023-02-19";"07:43:40";5;84.1
8885;877;114;"2021-11-21";"22:15:41";4;70.8
8886;877;125;"2019-11-25";"05:43:26";1;12.14
8887;877;162;"2019-11-01";"11:17:46";3;40.77
8888;877;63;"2022-03-09";"13:18:41";4;69.56
8889;878;135;"2022-05-05";"12:48:09";3;39.27
8890;878;4;"2023-01-19";"17:17:06";2;32.08
8891;878;481;"2021-02-01";"07:49:55";4;48.6
8892;878;86;"2023-10-19";"04:09:52";1;15.65
8893;878;175;"2022-12-11";"10:46:24";2;34.78
8894;878;371;"2021-07-14";"00:15:09";3;48.75
8895;878;287;"2022-02-18";"06:47:44";1;13.83
8896;878;448;"2020-08-21";"18:36:53";4;55.32
8897;878;297;"2022-06-04";"13:34:02";3;53.1
8898;878;145;"2020-04-04";"22:26:28";4;63.24
8899;878;155;"2020-02-21";"17:31:07";1;16.82
8900;878;380;"2020-08-23";"08:54:47";4;78.84
8901;878;346;"2020-11-11";"03:00:04";2;34.78
8902;878;469;"2022-05-19";"23:04:00";3;46.95
8903;878;193;"2022-07-16";"11:02:03";4;77.52
8904;878;199;"2023-06-16";"00:19:04";1;11.88
8905;879;11;"2023-02-18";"21:42:43";2;38.06
8906;879;278;"2023-09-16";"11:16:24";1;13.2
8907;879;287;"2018-10-11";"22:40:10";4;55.32
8908;879;308;"2019-03-03";"20:44:38";1;13.83
8909;879;148;"2023-10-05";"17:19:58";4;48.6
8910;879;256;"2020-06-18";"21:36:57";4;77.52
8911;879;422;"2019-08-24";"01:39:23";2;31.62
8912;879;457;"2020-02-02";"06:58:15";4;67.28
8913;879;121;"2016-10-04";"05:32:50";1;15.29
8914;879;20;"2019-06-30";"20:30:36";2;30.0
8915;879;333;"2021-04-05";"08:33:28";1;13.09
8916;879;342;"2021-01-19";"20:09:32";4;61.16
8917;879;278;"2020-11-10";"20:42:33";5;66.0
8918;879;390;"2018-07-09";"19:11:29";1;12.14
8919;879;78;"2020-08-16";"00:41:36";1;11.68
8920;879;389;"2020-11-01";"15:49:35";3;64.35
8921;879;392;"2016-12-31";"23:53:46";5;69.15
8922;879;131;"2018-01-04";"11:55:59";3;47.91
8923;879;399;"2021-12-16";"06:38:51";2;36.54
8924;879;320;"2022-11-15";"07:03:42";5;91.35
8925;880;205;"2016-10-28";"19:44:27";5;78.25
8926;880;180;"2015-08-13";"16:38:04";5;75.0
8927;880;20;"2016-01-12";"07:59:00";3;45.0
8928;880;197;"2018-07-22";"16:36:28";2;36.48
8929;880;3;"2016-05-03";"15:12:52";3;33.6
8930;880;365;"2023-06-16";"09:37:30";2;24.28
8931;880;380;"2020-01-30";"03:14:18";1;19.71
8932;880;496;"2016-11-11";"17:14:36";3;51.54
8933;880;476;"2018-10-22";"03:30:14";1;17.81
8934;880;256;"2017-08-27";"21:14:07";1;19.38
8935;880;150;"2020-02-13";"00:22:18";5;68.35
8936;880;149;"2023-10-30";"15:36:57";1;17.7
8937;880;143;"2016-10-10";"09:53:57";5;77.3
8938;880;356;"2015-11-29";"03:06:01";3;35.64
8939;881;317;"2022-11-23";"19:13:28";2;29.92
8940;881;152;"2020-12-30";"03:13:50";1;16.83
8941;882;240;"2022-03-21";"03:05:51";3;54.81
8942;882;194;"2022-05-27";"02:44:13";3;40.83
8943;882;197;"2018-09-10";"06:53:36";5;91.2
8944;882;39;"2019-06-01";"01:29:34";1;15.97
8945;882;322;"2023-08-19";"22:33:59";2;27.18
8946;882;420;"2020-10-19";"12:12:08";2;33.64
8947;882;231;"2020-06-25";"09:08:36";3;51.54
8948;882;376;"2021-05-20";"16:00:05";2;30.48
8949;883;477;"2022-08-07";"05:19:25";3;53.43
8950;883;244;"2022-10-27";"17:40:30";2;30.48
8951;883;432;"2022-08-24";"22:09:37";3;64.08
8952;883;16;"2022-08-08";"20:36:16";4;73.08
8953;884;136;"2023-06-18";"21:13:32";3;64.35
8954;884;296;"2022-05-07";"00:11:48";4;60.0
8955;884;498;"2022-06-20";"04:18:58";1;16.08
8956;884;475;"2022-05-11";"09:35:17";4;62.4
8957;884;493;"2023-02-14";"21:28:39";3;48.3
8958;884;208;"2023-03-23";"17:06:20";2;35.62
8959;884;194;"2023-02-19";"15:48:24";3;40.83
8960;884;476;"2022-08-31";"05:00:35";4;71.24
8961;884;77;"2023-01-12";"02:16:57";3;36.42
8962;884;171;"2023-06-23";"04:29:19";3;36.42
8963;884;156;"2023-08-30";"21:16:27";1;17.02
8964;884;4;"2023-02-27";"23:31:09";5;80.2
8965;884;88;"2023-06-03";"08:24:13";5;79.05
8966;884;423;"2022-08-07";"10:38:01";2;35.88
8967;885;315;"2021-11-20";"22:29:53";1;16.82
8968;885;469;"2022-07-03";"11:32:32";3;46.95
8969;885;74;"2022-04-28";"19:39:19";4;62.4
8970;885;417;"2023-02-10";"04:11:30";5;91.2
8971;885;385;"2022-09-16";"18:43:53";2;33.66
8972;885;59;"2021-05-27";"10:16:20";4;71.72
8973;885;18;"2022-04-08";"09:28:30";4;77.52
8974;885;208;"2020-09-02";"01:56:13";2;35.62
8975;885;379;"2021-03-11";"16:47:36";3;46.38
8976;885;180;"2020-11-24";"05:33:44";5;75.0
8977;885;128;"2023-06-23";"11:48:51";3;44.88
8978;885;198;"2023-03-02";"01:49:10";4;61.6
8979;885;146;"2022-05-08";"22:43:35";1;17.7
8980;885;126;"2020-09-21";"09:15:16";3;33.75
8981;885;224;"2021-10-28";"10:44:39";2;30.8
8982;885;297;"2022-06-26";"19:43:13";3;53.1
8983;885;5;"2023-07-16";"15:51:29";4;65.0
8984;885;260;"2021-11-21";"18:07:39";5;68.05
8985;885;471;"2023-05-19";"06:55:02";5;74.35
8986;885;60;"2021-10-16";"10:25:04";1;16.1
8987;886;202;"2022-01-28";"20:02:10";2;31.78
8988;886;3;"2019-09-12";"19:45:51";2;22.4
8989;886;433;"2018-09-11";"21:03:46";2;27.18
8990;886;261;"2023-05-03";"17:19:08";5;81.25
8991;886;23;"2022-12-13";"04:55:41";4;71.76
8992;886;201;"2022-04-23";"07:07:13";3;40.77
8993;886;411;"2015-02-01";"17:17:54";1;15.46
8994;886;356;"2015-03-16";"12:59:43";4;47.52
8995;886;108;"2016-09-20";"01:11:58";5;60.7
8996;886;320;"2016-08-22";"12:43:07";1;18.27
8997;886;467;"2018-05-11";"08:08:42";3;54.72
8998;886;136;"2022-08-11";"21:12:59";2;42.9
8999;886;223;"2022-07-19";"21:20:02";1;13.61
9000;886;77;"2015-11-11";"17:32:42";4;48.56
9001;886;466;"2020-01-09";"01:47:33";2;31.94
9002;886;96;"2019-01-22";"08:50:52";1;17.81
9003;886;284;"2023-09-08";"18:50:21";4;77.52
9004;887;226;"2019-01-23";"01:29:47";1;15.65
9005;887;315;"2020-09-29";"10:57:26";3;50.46
9006;887;301;"2021-05-30";"18:22:00";1;13.83
9007;887;96;"2021-09-21";"14:46:28";3;53.43
9008;888;164;"2022-01-07";"15:58:43";3;35.64
9009;888;354;"2019-04-08";"04:45:23";1;15.4
9010;888;321;"2022-05-09";"17:13:30";1;16.83
9011;888;184;"2016-04-10";"02:06:09";1;17.02
9012;888;106;"2021-08-18";"22:05:10";3;46.2
9013;888;325;"2015-06-07";"12:52:19";5;60.75
9014;888;180;"2015-11-20";"08:25:36";1;15.0
9015;889;49;"2017-03-10";"00:39:36";5;98.55
9016;889;375;"2021-06-01";"00:48:49";2;27.18
9017;889;478;"2017-08-06";"05:47:24";1;15.81
9018;889;59;"2022-03-30";"22:44:09";2;35.86
9019;889;318;"2019-05-31";"08:30:25";4;81.28
9020;889;453;"2018-01-16";"01:07:10";2;39.42
9021;889;58;"2019-03-15";"19:10:39";4;62.4
9022;889;229;"2022-07-11";"15:18:12";5;74.35
9023;889;93;"2020-10-25";"05:32:35";5;86.95
9024;889;32;"2023-07-31";"01:19:24";1;14.96
9025;889;31;"2020-03-29";"13:42:55";5;85.9
9026;889;209;"2018-08-12";"01:37:17";2;30.8
9027;889;25;"2023-01-15";"09:35:27";3;44.88
9028;889;310;"2019-04-30";"06:57:54";3;53.1
9029;889;176;"2023-02-28";"20:22:57";5;78.25
9030;889;15;"2018-04-03";"07:31:25";5;59.4
9031;890;153;"2023-08-11";"14:40:50";1;15.29
9032;890;354;"2020-08-15";"07:27:53";5;77.0
9033;890;190;"2022-04-03";"00:35:14";5;80.4
9034;890;101;"2023-01-20";"05:36:38";2;32.08
9035;890;187;"2020-12-18";"17:45:44";4;63.24
9036;890;223;"2021-05-02";"14:53:32";5;68.05
9037;891;495;"2022-01-11";"15:52:44";1;14.96
9038;891;80;"2021-08-20";"19:13:46";4;68.72
9039;891;301;"2022-11-24";"12:41:17";3;41.49
9040;891;80;"2021-08-10";"03:46:14";5;85.9
9041;891;158;"2020-11-16";"00:20:55";1;17.93
9042;891;98;"2020-01-04";"07:18:20";3;46.38
9043;891;311;"2020-02-05";"08:29:41";4;69.56
9044;891;396;"2022-01-10";"11:11:31";2;34.36
9045;891;111;"2022-01-30";"05:45:07";2;30.58
9046;891;41;"2023-04-27";"06:45:03";3;53.82
9047;891;341;"2022-02-26";"16:58:28";1;15.6
9048;891;379;"2022-01-11";"22:56:42";3;46.38
9049;891;464;"2021-08-30";"06:50:47";4;54.68
9050;891;273;"2022-02-27";"06:29:12";4;46.72
9051;891;316;"2021-03-03";"13:50:12";1;16.25
9052;891;484;"2022-03-07";"00:07:21";2;24.28
9053;891;284;"2022-03-22";"15:37:14";4;77.52
9054;891;61;"2022-01-26";"21:57:02";4;72.96
9055;891;113;"2023-07-29";"07:56:50";5;85.1
9056;891;63;"2023-04-06";"11:06:57";3;52.17
